uid,profile,anime_uid,rating,scores
234776,vivi-kun,28725,8,"{'Overall': '8', 'Story': '8', 'Animation': '8', 'Sound': '9', 'Character': '7', 'Enjoyment': '8'}"
214915,marc19count,28725,9,"{'Overall': '9', 'Story': '9', 'Animation': '10', 'Sound': '10', 'Character': '9', 'Enjoyment': '9'}"
282920,Kingsman117,28725,9,"{'Overall': '9', 'Story': '9', 'Animation': '8', 'Sound': '8', 'Character': '9', 'Enjoyment': '8'}"
215159,TheAnimeToast,28725,8,"{'Overall': '8', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
244208,Shiraishiku,32615,10,"{'Overall': '10', 'Story': '9', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
278827,SaikaEternal,32615,4,"{'Overall': '4', 'Story': '2', 'Animation': '6', 'Sound': '6', 'Character': '3', 'Enjoyment': '4'}"
240172,Tanya-Project,32615,10,"{'Overall': '10', 'Story': '10', 'Animation': '0', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
244119,riorangel21,32615,9,"{'Overall': '9', 'Story': '9', 'Animation': '8', 'Sound': '9', 'Character': '7', 'Enjoyment': '9'}"
244115,Stark700,32615,7,"{'Overall': '7', 'Story': '7', 'Animation': '7', 'Sound': '7', 'Character': '6', 'Enjoyment': '7'}"
244120,XHellLyterX,32615,6,"{'Overall': '6', 'Story': '6', 'Animation': '5', 'Sound': '9', 'Character': '7', 'Enjoyment': '6'}"
244117,themegamancave,32615,6,"{'Overall': '6', 'Story': '5', 'Animation': '8', 'Sound': '9', 'Character': '5', 'Enjoyment': '7'}"
239248,MortalMelancholy,32615,5,"{'Overall': '5', 'Story': '7', 'Animation': '1', 'Sound': '7', 'Character': '5', 'Enjoyment': '3'}"
244141,Werty800,32615,4,"{'Overall': '4', 'Story': '3', 'Animation': '4', 'Sound': '8', 'Character': '5', 'Enjoyment': '4'}"
239437,Demonex,32615,9,"{'Overall': '9', 'Story': '9', 'Animation': '8', 'Sound': '6', 'Character': '9', 'Enjoyment': '10'}"
246347,Lyree,32615,9,"{'Overall': '9', 'Story': '8', 'Animation': '6', 'Sound': '8', 'Character': '8', 'Enjoyment': '10'}"
239824,Yorkshire_Megan,32615,9,"{'Overall': '9', 'Story': '8', 'Animation': '9', 'Sound': '8', 'Character': '9', 'Enjoyment': '9'}"
244300,CodeBlazeFate,32615,4,"{'Overall': '4', 'Story': '3', 'Animation': '3', 'Sound': '6', 'Character': '3', 'Enjoyment': '3'}"
244150,Cinefil_original,32615,7,"{'Overall': '7', 'Story': '7', 'Animation': '8', 'Sound': '9', 'Character': '5', 'Enjoyment': '8'}"
244121,The-Rippled-One,32615,8,"{'Overall': '8', 'Story': '8', 'Animation': '9', 'Sound': '7', 'Character': '7', 'Enjoyment': '8'}"
253144,Polyphemus,32615,4,"{'Overall': '4', 'Story': '3', 'Animation': '4', 'Sound': '6', 'Character': '1', 'Enjoyment': '6'}"
244124,HelghastKillzone,32615,9,"{'Overall': '9', 'Story': '8', 'Animation': '9', 'Sound': '8', 'Character': '10', 'Enjoyment': '10'}"
168827,turtleneq,14813,9,"{'Overall': '9', 'Story': '9', 'Animation': '9', 'Sound': '9', 'Character': '8', 'Enjoyment': '10'}"
159111,Yourchinguxd,14813,8,"{'Overall': '8', 'Story': '7', 'Animation': '8', 'Sound': '8', 'Character': '10', 'Enjoyment': '8'}"
146061,poptart-sama,14813,4,"{'Overall': '4', 'Story': '5', 'Animation': '4', 'Sound': '3', 'Character': '2', 'Enjoyment': '3'}"
187277,Ankur17000,14813,9,"{'Overall': '9', 'Story': '10', 'Animation': '9', 'Sound': '9', 'Character': '9', 'Enjoyment': '10'}"
169345,Dragon-san,14813,9,"{'Overall': '9', 'Story': '9', 'Animation': '8', 'Sound': '8', 'Character': '10', 'Enjoyment': '10'}"
170397,Sorrow,14813,9,"{'Overall': '9', 'Story': '7', 'Animation': '9', 'Sound': '7', 'Character': '10', 'Enjoyment': '9'}"
237599,Kimurah,14813,3,"{'Overall': '3', 'Story': '5', 'Animation': '8', 'Sound': '5', 'Character': '5', 'Enjoyment': '3'}"
190655,JerryJDragon,14813,9,"{'Overall': '9', 'Story': '10', 'Animation': '9', 'Sound': '9', 'Character': '10', 'Enjoyment': '10'}"
136039,Hellwinter,14813,7,"{'Overall': '7', 'Story': '6', 'Animation': '8', 'Sound': '7', 'Character': '8', 'Enjoyment': '6'}"
146699,Animesucks-sama,14813,2,"{'Overall': '2', 'Story': '2', 'Animation': '2', 'Sound': '2', 'Character': '2', 'Enjoyment': '2'}"
130057,just_a_thought,14813,9,"{'Overall': '9', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
130311,SwamiJesus,14813,5,"{'Overall': '5', 'Story': '7', 'Animation': '6', 'Sound': '7', 'Character': '5', 'Enjoyment': '5'}"
96585,CrapSmack,14813,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
97769,reversereality,14813,8,"{'Overall': '8', 'Story': '7', 'Animation': '8', 'Sound': '9', 'Character': '9', 'Enjoyment': '8'}"
105193,Stark700,14813,9,"{'Overall': '9', 'Story': '9', 'Animation': '9', 'Sound': '9', 'Character': '9', 'Enjoyment': '9'}"
103121,Orsonius,14813,3,"{'Overall': '3', 'Story': '3', 'Animation': '5', 'Sound': '3', 'Character': '3', 'Enjoyment': '1'}"
97275,ShaneM,14813,9,"{'Overall': '9', 'Story': '8', 'Animation': '8', 'Sound': '8', 'Character': '8', 'Enjoyment': '10'}"
102863,Dris,14813,9,"{'Overall': '9', 'Story': '10', 'Animation': '7', 'Sound': '9', 'Character': '10', 'Enjoyment': '9'}"
144647,AttackOnWaifu,14813,9,"{'Overall': '9', 'Story': '8', 'Animation': '9', 'Sound': '9', 'Character': '10', 'Enjoyment': '8'}"
102069,lollith,14813,9,"{'Overall': '9', 'Story': '9', 'Animation': '8', 'Sound': '8', 'Character': '9', 'Enjoyment': '9'}"
240772,Yuna67876,31173,9,"{'Overall': '9', 'Story': '9', 'Animation': '8', 'Sound': '9', 'Character': '8', 'Enjoyment': '10'}"
284565,earl_of_sandvich,31173,9,"{'Overall': '9', 'Story': '7', 'Animation': '9', 'Sound': '9', 'Character': '8', 'Enjoyment': '9'}"
247353,kokuborou,31173,8,"{'Overall': '8', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
256199,nekonekonekochat,31173,7,"{'Overall': '7', 'Story': '6', 'Animation': '6', 'Sound': '6', 'Character': '7', 'Enjoyment': '7'}"
226676,PlaceFantasy,31173,9,"{'Overall': '9', 'Story': '9', 'Animation': '10', 'Sound': '9', 'Character': '10', 'Enjoyment': '9'}"
217008,snowflower234,31173,9,"{'Overall': '9', 'Story': '9', 'Animation': '10', 'Sound': '8', 'Character': '10', 'Enjoyment': '9'}"
325552,ichigago,31173,8,"{'Overall': '8', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
248817,BanjoTheBear,31173,6,"{'Overall': '6', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
278123,DesolatePsyche,31173,9,"{'Overall': '9', 'Story': '9', 'Animation': '8', 'Sound': '9', 'Character': '9', 'Enjoyment': '9'}"
283164,Theusnew,31173,7,"{'Overall': '7', 'Story': '6', 'Animation': '8', 'Sound': '7', 'Character': '8', 'Enjoyment': '7'}"
262834,Tsuyuhane,31173,8,"{'Overall': '8', 'Story': '8', 'Animation': '8', 'Sound': '9', 'Character': '8', 'Enjoyment': '8'}"
310103,blazkiller123,31173,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
253136,saoki,31173,6,"{'Overall': '6', 'Story': '3', 'Animation': '9', 'Sound': '9', 'Character': '6', 'Enjoyment': '7'}"
215335,Dracosine,31173,8,"{'Overall': '8', 'Story': '8', 'Animation': '10', 'Sound': '8', 'Character': '9', 'Enjoyment': '9'}"
214571,HidamariSeashore,31173,9,"{'Overall': '9', 'Story': '8', 'Animation': '10', 'Sound': '9', 'Character': '10', 'Enjoyment': '9'}"
216530,honodesu,31173,7,"{'Overall': '7', 'Story': '9', 'Animation': '7', 'Sound': '7', 'Character': '7', 'Enjoyment': '4'}"
226488,Momori66,31173,8,"{'Overall': '8', 'Story': '6', 'Animation': '10', 'Sound': '8', 'Character': '9', 'Enjoyment': '10'}"
217698,ChrisAlex,31173,9,"{'Overall': '9', 'Story': '8', 'Animation': '9', 'Sound': '8', 'Character': '10', 'Enjoyment': '9'}"
271171,Tokela,6421,7,"{'Overall': '7', 'Story': '6', 'Animation': '10', 'Sound': '7', 'Character': '10', 'Enjoyment': '9'}"
200415,FullmetalCowboy,6421,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
74187,NeonKazma,6421,9,"{'Overall': '9', 'Story': '9', 'Animation': '10', 'Sound': '9', 'Character': '10', 'Enjoyment': '9'}"
54169,Alpharon,6421,10,"{'Overall': '10', 'Story': '10', 'Animation': '9', 'Sound': '9', 'Character': '9', 'Enjoyment': '10'}"
20291,ManU-Alchemist,6421,9,"{'Overall': '9', 'Story': '10', 'Animation': '9', 'Sound': '9', 'Character': '9', 'Enjoyment': '10'}"
109719,Hatul,2004,7,"{'Overall': '7', 'Story': '5', 'Animation': '8', 'Sound': '8', 'Character': '7', 'Enjoyment': '8'}"
10742,franco90,2004,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '8', 'Character': '10', 'Enjoyment': '10'}"
6342,chelmquist,2004,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
233930,Palkaline,6045,4,"{'Overall': '4', 'Story': '3', 'Animation': '7', 'Sound': '6', 'Character': '2', 'Enjoyment': '2'}"
24666,Detective,6045,8,"{'Overall': '8', 'Story': '8', 'Animation': '9', 'Sound': '9', 'Character': '8', 'Enjoyment': '8'}"
22146,Synaizen,6045,7,"{'Overall': '7', 'Story': '6', 'Animation': '7', 'Sound': '6', 'Character': '9', 'Enjoyment': '7'}"
25020,Buruno,6045,7,"{'Overall': '7', 'Story': '7', 'Animation': '9', 'Sound': '9', 'Character': '9', 'Enjoyment': '7'}"
135835,genesic123,6045,5,"{'Overall': '5', 'Story': '5', 'Animation': '5', 'Sound': '5', 'Character': '5', 'Enjoyment': '5'}"
194631,shoujohoney,6045,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
186640,phs_togusa,6045,7,"{'Overall': '7', 'Story': '6', 'Animation': '8', 'Sound': '7', 'Character': '8', 'Enjoyment': '6'}"
26041,Madgie,6045,7,"{'Overall': '7', 'Story': '6', 'Animation': '9', 'Sound': '8', 'Character': '6', 'Enjoyment': '7'}"
182504,TokyoSanchez,6045,9,"{'Overall': '9', 'Story': '8', 'Animation': '8', 'Sound': '8', 'Character': '9', 'Enjoyment': '9'}"
94079,Snakeskins,6045,7,"{'Overall': '7', 'Story': '7', 'Animation': '7', 'Sound': '7', 'Character': '8', 'Enjoyment': '8'}"
41859,Jigoku-n3ko,6045,7,"{'Overall': '7', 'Story': '6', 'Animation': '8', 'Sound': '7', 'Character': '7', 'Enjoyment': '7'}"
184937,RepThe21st,6045,8,"{'Overall': '8', 'Story': '9', 'Animation': '9', 'Sound': '7', 'Character': '9', 'Enjoyment': '9'}"
20181,Zyukichan,6045,10,"{'Overall': '10', 'Story': '10', 'Animation': '9', 'Sound': '9', 'Character': '9', 'Enjoyment': '10'}"
172747,Otaku_Apologizt,6045,6,"{'Overall': '6', 'Story': '6', 'Animation': '7', 'Sound': '8', 'Character': '6', 'Enjoyment': '7'}"
24772,aindah,6045,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
165039,tukky12,6045,8,"{'Overall': '8', 'Story': '9', 'Animation': '6', 'Sound': '7', 'Character': '9', 'Enjoyment': '8'}"
35035,27lily,6045,10,"{'Overall': '10', 'Story': '10', 'Animation': '9', 'Sound': '10', 'Character': '10', 'Enjoyment': '9'}"
94017,SkinnyTrips,6045,9,"{'Overall': '9', 'Story': '8', 'Animation': '10', 'Sound': '9', 'Character': '7', 'Enjoyment': '9'}"
110479,Caleb_Marvell,6045,9,"{'Overall': '9', 'Story': '10', 'Animation': '9', 'Sound': '9', 'Character': '8', 'Enjoyment': '10'}"
161087,BanjoTheBear,6045,8,"{'Overall': '8', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
185962,GenesisCore93,6045,10,"{'Overall': '10', 'Story': '10', 'Animation': '9', 'Sound': '9', 'Character': '10', 'Enjoyment': '10'}"
182571,crimsomz,6045,7,"{'Overall': '7', 'Story': '7', 'Animation': '7', 'Sound': '6', 'Character': '7', 'Enjoyment': '7'}"
323954,SlimyRazor,6045,9,"{'Overall': '9', 'Story': '9', 'Animation': '9', 'Sound': '7', 'Character': '8', 'Enjoyment': '9'}"
21648,Poeticas,6045,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
61927,tirru,6045,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '9', 'Enjoyment': '9'}"
37379,kyoko328,6045,10,"{'Overall': '10', 'Story': '10', 'Animation': '9', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
23052,LoonyB,6045,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
80600,Juu_Go,6045,9,"{'Overall': '9', 'Story': '8', 'Animation': '8', 'Sound': '8', 'Character': '9', 'Enjoyment': '9'}"
292737,Sesshomaru,6045,8,"{'Overall': '8', 'Story': '8', 'Animation': '8', 'Sound': '7', 'Character': '8', 'Enjoyment': '9'}"
21309,ImaVampire,6045,8,"{'Overall': '8', 'Story': '8', 'Animation': '7', 'Sound': '7', 'Character': '9', 'Enjoyment': '8'}"
20829,VincentLaw,6045,8,"{'Overall': '8', 'Story': '9', 'Animation': '9', 'Sound': '9', 'Character': '9', 'Enjoyment': '8'}"
37872,asckj1,6045,10,"{'Overall': '10', 'Story': '10', 'Animation': '8', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
100619,floryfede4ever,6045,9,"{'Overall': '9', 'Story': '8', 'Animation': '8', 'Sound': '9', 'Character': '9', 'Enjoyment': '9'}"
23331,lunacha,6045,10,"{'Overall': '10', 'Story': '9', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
35233,jeeny-chan,6045,3,"{'Overall': '3', 'Story': '4', 'Animation': '6', 'Sound': '6', 'Character': '1', 'Enjoyment': '2'}"
24530,Torii-chan,6045,10,"{'Overall': '10', 'Story': '10', 'Animation': '9', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
171663,thesailingship,6045,7,"{'Overall': '7', 'Story': '7', 'Animation': '7', 'Sound': '5', 'Character': '7', 'Enjoyment': '7'}"
24303,JoeSchulz,6045,10,"{'Overall': '10', 'Story': '9', 'Animation': '9', 'Sound': '10', 'Character': '9', 'Enjoyment': '10'}"
268117,xEternalSnowx,6045,8,"{'Overall': '8', 'Story': '9', 'Animation': '7', 'Sound': '7', 'Character': '8', 'Enjoyment': '8'}"
269414,TheDongle,6045,4,"{'Overall': '4', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
155545,FaSaad,6045,9,"{'Overall': '9', 'Story': '8', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '9'}"
148273,NeriiFur,6045,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
59813,#NAME?,6045,9,"{'Overall': '9', 'Story': '8', 'Animation': '10', 'Sound': '9', 'Character': '9', 'Enjoyment': '7'}"
55435,KimiNiTodoke86,6045,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
234484,Artatsuki,6045,9,"{'Overall': '9', 'Story': '6', 'Animation': '9', 'Sound': '8', 'Character': '9', 'Enjoyment': '9'}"
22890,mangafreak327,6045,9,"{'Overall': '9', 'Story': '10', 'Animation': '10', 'Sound': '9', 'Character': '9', 'Enjoyment': '10'}"
47035,Circos,6045,3,"{'Overall': '3', 'Story': '3', 'Animation': '7', 'Sound': '7', 'Character': '5', 'Enjoyment': '3'}"
35636,kennydejavu,6045,10,"{'Overall': '10', 'Story': '8', 'Animation': '9', 'Sound': '10', 'Character': '9', 'Enjoyment': '10'}"
213118,AoiPlatinum,6045,9,"{'Overall': '9', 'Story': '8', 'Animation': '8', 'Sound': '9', 'Character': '8', 'Enjoyment': '10'}"
157289,whatamafu,6045,10,"{'Overall': '10', 'Story': '10', 'Animation': '7', 'Sound': '7', 'Character': '10', 'Enjoyment': '10'}"
216319,EmptyInkwell,6045,7,"{'Overall': '7', 'Story': '8', 'Animation': '10', 'Sound': '7', 'Character': '7', 'Enjoyment': '7'}"
207092,Reee_no,6045,10,"{'Overall': '10', 'Story': '10', 'Animation': '7', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
59675,lovelydeath,6045,7,"{'Overall': '7', 'Story': '7', 'Animation': '7', 'Sound': '9', 'Character': '8', 'Enjoyment': '8'}"
24576,Su14,6045,8,"{'Overall': '8', 'Story': '8', 'Animation': '7', 'Sound': '9', 'Character': '7', 'Enjoyment': '8'}"
145111,NostalgiaCrisis,6045,9,"{'Overall': '9', 'Story': '8', 'Animation': '9', 'Sound': '8', 'Character': '10', 'Enjoyment': '9'}"
95251,TheNextThing,6045,8,"{'Overall': '8', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
87251,MiharuxAnime,6045,9,"{'Overall': '9', 'Story': '8', 'Animation': '7', 'Sound': '10', 'Character': '9', 'Enjoyment': '9'}"
87509,theifoflight,6045,10,"{'Overall': '10', 'Story': '10', 'Animation': '9', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
282389,earl_of_sandvich,6045,9,"{'Overall': '9', 'Story': '8', 'Animation': '9', 'Sound': '9', 'Character': '9', 'Enjoyment': '9'}"
285866,kscruggs,6045,7,"{'Overall': '7', 'Story': '8', 'Animation': '8', 'Sound': '7', 'Character': '7', 'Enjoyment': '7'}"
287376,joeschmo2000,6045,7,"{'Overall': '7', 'Story': '6', 'Animation': '7', 'Sound': '7', 'Character': '7', 'Enjoyment': '6'}"
288678,ChrisDuong,6045,8,"{'Overall': '8', 'Story': '9', 'Animation': '10', 'Sound': '8', 'Character': '9', 'Enjoyment': '7'}"
291220,ABDoesThings,6045,7,"{'Overall': '7', 'Story': '9', 'Animation': '7', 'Sound': '7', 'Character': '8', 'Enjoyment': '8'}"
292890,Still-a-Casual,6045,9,"{'Overall': '9', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
245860,falloutyoli,6045,8,"{'Overall': '8', 'Story': '8', 'Animation': '7', 'Sound': '7', 'Character': '8', 'Enjoyment': '9'}"
263011,PapaRonny,6045,6,"{'Overall': '6', 'Story': '5', 'Animation': '8', 'Sound': '6', 'Character': '4', 'Enjoyment': '5'}"
265683,SovietWeeb,6045,7,"{'Overall': '7', 'Story': '6', 'Animation': '7', 'Sound': '6', 'Character': '7', 'Enjoyment': '7'}"
150205,ygfan,6045,8,"{'Overall': '8', 'Story': '7', 'Animation': '8', 'Sound': '8', 'Character': '7', 'Enjoyment': '7'}"
35597,taaru-chan,6045,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
71773,Pockysticks,6045,9,"{'Overall': '9', 'Story': '9', 'Animation': '10', 'Sound': '10', 'Character': '9', 'Enjoyment': '9'}"
235174,ItsAllDaijoubu,6045,7,"{'Overall': '7', 'Story': '6', 'Animation': '9', 'Sound': '7', 'Character': '8', 'Enjoyment': '7'}"
68815,defunct32,6045,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '8', 'Character': '8', 'Enjoyment': '9'}"
63761,dai-iane-otaku,6045,9,"{'Overall': '9', 'Story': '10', 'Animation': '9', 'Sound': '10', 'Character': '10', 'Enjoyment': '9'}"
64693,animefreak0007,6045,8,"{'Overall': '8', 'Story': '7', 'Animation': '9', 'Sound': '8', 'Character': '7', 'Enjoyment': '7'}"
143855,WolfFromTheNorth,6045,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '8', 'Character': '9', 'Enjoyment': '10'}"
53999,SevenKnights,6045,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
39771,BBHood22,6045,7,"{'Overall': '7', 'Story': '8', 'Animation': '7', 'Sound': '8', 'Character': '8', 'Enjoyment': '7'}"
25228,miher,6045,7,"{'Overall': '7', 'Story': '8', 'Animation': '6', 'Sound': '7', 'Character': '8', 'Enjoyment': '8'}"
235899,CurePrism,6045,10,"{'Overall': '10', 'Story': '10', 'Animation': '9', 'Sound': '10', 'Character': '9', 'Enjoyment': '10'}"
83733,jericu,6045,9,"{'Overall': '9', 'Story': '9', 'Animation': '10', 'Sound': '10', 'Character': '9', 'Enjoyment': '9'}"
30129,sumeilove,6045,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
79740,RelliK_BweN,6045,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
125537,astillar,6045,9,"{'Overall': '9', 'Story': '9', 'Animation': '7', 'Sound': '6', 'Character': '9', 'Enjoyment': '8'}"
63529,SuiGyoza,6045,8,"{'Overall': '8', 'Story': '7', 'Animation': '7', 'Sound': '6', 'Character': '8', 'Enjoyment': '9'}"
65229,Ren_bird,6045,8,"{'Overall': '8', 'Story': '8', 'Animation': '9', 'Sound': '8', 'Character': '8', 'Enjoyment': '8'}"
234194,gottoadmititnow,6045,10,"{'Overall': '10', 'Story': '10', 'Animation': '9', 'Sound': '9', 'Character': '10', 'Enjoyment': '10'}"
31360,LadyKathrina,6045,10,"{'Overall': '10', 'Story': '9', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
36370,Gee_,6045,8,"{'Overall': '8', 'Story': '8', 'Animation': '6', 'Sound': '8', 'Character': '8', 'Enjoyment': '8'}"
129097,Silvermoon05,6045,7,"{'Overall': '7', 'Story': '8', 'Animation': '9', 'Sound': '9', 'Character': '10', 'Enjoyment': '6'}"
215534,AugustxPinup,6045,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
137845,OtakuKitten,6045,10,"{'Overall': '10', 'Story': '10', 'Animation': '8', 'Sound': '8', 'Character': '9', 'Enjoyment': '10'}"
213170,doc_awesome,6045,9,"{'Overall': '9', 'Story': '9', 'Animation': '9', 'Sound': '8', 'Character': '9', 'Enjoyment': '9'}"
199273,SnivyController,6045,9,"{'Overall': '9', 'Story': '8', 'Animation': '8', 'Sound': '8', 'Character': '9', 'Enjoyment': '9'}"
234446,shacklesburst,6045,8,"{'Overall': '8', 'Story': '8', 'Animation': '8', 'Sound': '8', 'Character': '7', 'Enjoyment': '9'}"
223966,dorieah,6045,10,"{'Overall': '10', 'Story': '9', 'Animation': '9', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
63767,Daelilian,6045,10,"{'Overall': '10', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
